"","book","release","chapter","page","chapter_num","page_num","n_code","n_lrn_q","n_lrn_item","lrn_auto","mcq","association","shorttext","clozeassociation","imageclozeassociation","sortlist","formulaV2","choicematrix","plaintext"
"826","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 15 - Models with Interactions","15.8 Comparing the Interaction Model to the Additive Model (Part 2)",15,8,0,4,3,4,4,0,0,0,0,0,0,0,0
"827","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.1 Interactions with Two Quantitative Predictors",16,1,1,3,3,1,1,0,0,0,0,0,0,1,1
"828","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.2 Fitting and Visualizing an Interaction Model with Two Quantitative Predictors",16,2,1,5,3,4,4,0,0,0,0,0,0,0,1
"829","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.3 Interpreting Parameter Estimates of Interaction Models with Two Quantitative Predictors",16,3,1,4,1,3,3,0,0,0,0,0,0,0,1
"830","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.4 Comparing the Interaction Model to the Additive Model with Two Quantitative Predictors",16,4,1,4,3,3,3,0,0,0,0,0,0,0,1
"831","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.5 Interactions with Two Categorical Predictors",16,5,2,7,4,4,4,0,0,0,0,0,0,0,3
"832","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.6 Predictions of the Interaction Model with Two Categorical Predictors",16,6,1,8,4,8,7,1,0,0,0,0,0,0,0
"833","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.7 Visually Comparing the Interaction Model to the Additive Model with Two Categorical Predictors",16,7,0,2,2,1,1,0,0,0,0,0,0,0,1
"834","College / Advanced Statistics and Data Science (ABCD)","v5.1.1","Chapter 16 - More Models with Interactions","16.8 Thinking of Factorial Models in Terms of Intercepts and Slopes",16,8,1,3,2,1,1,0,0,0,0,0,0,0,2
"835","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.3 Doing Statistics with R",1,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"836","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.4 Introduction to R Functions",1,4,5,0,0,0,0,0,0,0,0,0,0,0,0
"837","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.5 Save Your Work in R Objects",1,5,15,0,0,0,0,0,0,0,0,0,0,0,0
"838","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 1 - Welcome to Statistics: A Modeling Approach","1.6 Goals of This Course",1,6,0,1,1,0,0,0,0,0,0,0,0,0,1
"839","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.1 Starting with a Bunch of Numbers",2,1,2,3,1,2,2,0,0,0,0,0,0,0,1
"840","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.2 From Numbers to Data",2,2,0,9,7,3,2,0,1,0,0,0,0,1,5
"841","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.3 A Data Frame Example: MindsetMatters",2,3,7,6,6,5,1,0,4,0,0,0,0,0,1
"842","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.4 Measurement",2,4,6,7,6,3,2,0,1,0,0,0,0,1,3
"843","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.5 Measurement (Continued)",2,5,0,3,2,3,2,0,1,0,0,0,0,0,0
"844","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.6 Sampling from a Population",2,6,1,2,2,0,0,0,0,0,0,0,0,0,2
"845","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.7 The Structure of Data",2,7,3,10,6,10,8,0,2,0,0,0,0,0,0
"846","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.8 Manipulating Data",2,8,7,7,6,5,5,0,0,0,0,0,0,0,2
"847","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 2 - Understanding Data","2.9 Summary",2,9,0,1,1,0,0,0,0,0,0,0,0,0,1
"848","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.1 The Concept of Distribution",3,1,0,2,1,0,0,0,0,0,0,0,0,2,0
"849","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.2 Visualizing Distributions with Histograms",3,2,7,10,9,9,8,0,0,1,0,0,0,0,1
"850","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.3 Shape, Center, Spread, and Weird Things",3,3,1,5,3,3,3,0,0,0,0,0,0,0,2
"851","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.4 The Data Generating Process",3,4,0,3,2,0,0,0,0,0,0,0,0,0,3
"852","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.5 The Back and Forth Between Data and the DGP",3,5,2,5,3,2,1,0,1,0,0,0,0,0,3
"853","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.6 The Back and Forth Between Data and the DGP (Continued)",3,6,6,4,3,2,2,0,0,0,0,0,0,0,2
"854","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.7 The Five-Number Summary",3,7,5,11,9,11,10,1,0,0,0,0,0,0,0
"855","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.8 Boxplots and the Five-Number Summary",3,8,3,9,6,7,5,1,0,1,0,0,0,0,2
"856","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 3 - Examining Distributions","3.9 Exploring Variation in Categorical Variables",3,9,5,5,5,0,0,0,0,0,0,0,0,0,5
"857","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.1 Welcome to Explaining Variation",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"858","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.2 Explaining One Variable with Another",4,2,4,13,8,8,8,0,0,0,0,0,0,0,5
"859","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.3 Outcome and Explanatory Variables",4,3,2,19,8,14,14,0,0,0,0,0,0,0,5
"860","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.4 More Ways to Visualize Relationships: Point and Jitter Plots",4,4,1,6,5,5,4,0,0,1,0,0,0,0,1
"861","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.5 Even More Ways: Putting these Plots Together",4,5,1,11,7,7,4,0,0,2,1,0,0,0,4
"862","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.6 Representing Relationships Among Variables",4,6,0,4,2,1,1,0,0,0,0,0,0,0,3
"863","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.7 Sources of Variation",4,7,0,1,1,1,0,1,0,0,0,0,0,0,0
"864","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.8 Randomness",4,8,3,6,3,2,1,0,1,0,0,0,0,1,3
"865","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.9 From Categorical to Quantitative Explanatory Variables",4,9,5,8,7,4,4,0,0,0,0,0,0,0,4
"866","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.10 Quantitative Explanatory Variables",4,10,1,10,4,7,7,0,0,0,0,0,0,0,3
"867","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.11 Research Design",4,11,0,14,5,9,0,1,8,0,0,0,0,0,5
"868","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.12 Considering Randomness as a Possible DGP",4,12,1,4,4,4,4,0,0,0,0,0,0,0,0
"869","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.13 Shuffling Can Help Us Understand Real Data Better",4,13,1,3,3,2,2,0,0,0,0,0,0,0,1
"870","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 4 - Explaining Variation","4.14 Quantifying the Data Generating Process",4,14,0,0,0,0,0,0,0,0,0,0,0,0,0
"871","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.1 What is a Model, and Why Would We Want One?",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"872","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.2 Modeling a Distribution as a Single Number",5,2,0,8,2,0,0,0,0,0,0,0,0,0,8
"873","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.3 Median vs. Mean as a Model",5,3,5,4,2,3,0,0,3,0,0,0,0,0,1
"874","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.4 Exploring the Mean",5,4,0,2,1,2,2,0,0,0,0,0,0,0,0
"875","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.5 Fitting the Empty Model",5,5,2,3,3,1,1,0,0,0,0,0,0,0,2
"876","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.6 Generating Predictions from the Empty Model",5,6,2,1,1,1,1,0,0,0,0,0,0,0,0
"877","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.7 Thinking About Error",5,7,3,4,3,2,2,0,0,0,0,0,0,0,2
"878","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.8 The World of Mathematical Notation",5,8,0,2,2,2,2,0,0,0,0,0,0,0,0
"879","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.9 DATA = MODEL + ERROR: Notation",5,9,0,12,6,9,5,4,0,0,0,0,0,0,3
"880","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 5 - A Simple Model","5.10 Summarizing Where We Are",5,10,0,1,1,0,0,0,0,0,0,0,0,0,1
"881","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.1 Quantifying Total Error Around a Model",6,1,2,7,4,7,3,3,0,0,0,1,0,0,0
"882","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.2 The Beauty of Sum of Squares",6,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"883","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.3 Variance",6,3,1,10,6,7,6,1,0,0,0,0,0,0,3
"884","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.4 Standard Deviation",6,4,2,9,6,9,8,1,0,0,0,0,0,0,0
"885","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.5 Z-Scores",6,5,1,14,10,5,4,0,1,0,0,0,0,0,9
"886","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.6 Interpreting and Using Z-Scores",6,6,1,5,4,2,1,0,1,0,0,0,0,0,3
"887","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.7 Modeling the Shape of the Error Distribution",6,7,2,3,3,1,1,0,0,0,0,0,0,0,2
"888","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.8 Modeling Error with the Normal Distribution",6,8,6,5,4,4,4,0,0,0,0,0,0,0,1
"889","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.9 Using the Normal Model to Make Predictions",6,9,1,5,2,5,5,0,0,0,0,0,0,0,0
"890","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.10 Getting Familiar with the Normal Distribution",6,10,0,6,5,4,2,0,2,0,0,0,0,0,2
"891","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.11 The Empirical Rule",6,11,1,2,1,2,1,0,0,0,1,0,0,0,0
"892","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 6 - Quantifying Error","6.12 Next Up: Explaining Error",6,12,0,1,1,0,0,0,0,0,0,0,0,0,1
"893","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.1 Explaining Variation",7,1,0,4,3,3,3,0,0,0,0,0,0,0,1
"894","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.2 Using R to Fit the Group Model",7,2,3,7,4,7,4,3,0,0,0,0,0,0,0
"895","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.3 GLM Notation for the Group Model",7,3,0,7,4,7,6,1,0,0,0,0,0,0,0
"896","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.4 How the Model Makes Predictions",7,4,0,4,3,4,4,0,0,0,0,0,0,0,0
"897","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.5 Error Leftover From the Group Model",7,5,0,5,3,4,4,0,0,0,0,0,0,0,1
"898","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.6 Graphing Residuals From the Model",7,6,1,3,2,3,3,0,0,0,0,0,0,0,0
"899","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.7 Error Reduced by the Group Model",7,7,0,5,3,5,5,0,0,0,0,0,0,0,0
"900","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.8 Using SS Error to Compare Group to Empty Model",7,8,2,4,2,4,4,0,0,0,0,0,0,0,0
"901","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.9 Partitioning Sums of Squares into Model and Error",7,9,1,2,1,2,2,0,0,0,0,0,0,0,0
"902","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 7 - Adding an Explanatory Variable to the Model","7.10 Using Proportional Reduction in Error (PRE) to Compare Two Models",7,10,0,3,3,3,3,0,0,0,0,0,0,0,0
"903","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.1 Extending to a Three-Group Model",8,1,4,8,4,8,5,2,0,0,0,0,1,0,0
"904","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.2 Fitting and Interpreting the Three-Group Model",8,2,1,5,3,5,3,2,0,0,0,0,0,0,0
"905","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.3 Comparing the Fit of the Two- and Three-Group Models",8,3,1,7,2,7,7,0,0,0,0,0,0,0,0
"906","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.4 The F Ratio",8,4,0,11,5,11,11,0,0,0,0,0,0,0,0
"907","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.5 Modeling the DGP",8,5,1,3,2,3,3,0,0,0,0,0,0,0,0
"908","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.6 Using Shuffle to Compare Models of the DGP",8,6,2,2,2,1,1,0,0,0,0,0,0,0,1
"909","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 8 - Digging Deeper into Group Models","8.7 Measures of Effect Size",8,7,3,4,4,4,2,1,1,0,0,0,0,0,0
"910","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.1 Using a Quantitative Explanatory Variable in a Model",9,1,1,4,4,3,3,0,0,0,0,0,0,0,1
"911","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.2 Specifying the Height Model with GLM Notation",9,2,0,9,7,8,6,2,0,0,0,0,0,0,1
"912","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.3 Interpreting the Parameter Estimates for a Regression Model",9,3,1,6,5,6,6,0,0,0,0,0,0,0,0
"913","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.4 Comparing Regression Models to Group Models",9,4,1,3,2,1,1,0,0,0,0,0,0,0,2
"914","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.5 Error from the Height Model",9,5,1,7,5,5,4,1,0,0,0,0,0,0,2
"915","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.6 Sums of Squares in the ANOVA Table",9,6,1,7,4,7,6,1,0,0,0,0,0,0,0
"916","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.7 Assessing Model Fit with PRE and F",9,7,0,14,6,13,12,1,0,0,0,0,0,0,1
"917","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.8 Correlation",9,8,4,8,6,8,8,0,0,0,0,0,0,0,0
"918","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.9 More on Pearson's R",9,9,2,6,4,3,3,0,0,0,0,0,0,0,3
"919","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.10 Using Shuffle to Interpret the Slope of a Regression Line",9,10,2,3,3,2,2,0,0,0,0,0,0,0,1
"920","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 9 - Models with a Quantitative Explanatory Variable","9.11 Limitations to Keep in Mind",9,11,0,2,2,0,0,0,0,0,0,0,0,0,2
"921","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.1 The Problem of Inference",10,1,0,3,3,3,3,0,0,0,0,0,0,0,0
"922","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.2 Constructing a Sampling Distribution",10,2,1,6,3,6,6,0,0,0,0,0,0,0,0
"923","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.3 Exploring the Sampling Distribution of b1",10,3,2,13,7,13,13,0,0,0,0,0,0,0,0
"924","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.4 The p-Value",10,4,1,10,6,10,10,0,0,0,0,0,0,0,0
"925","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.5 A Mathematical Model of the Sampling Distribution of b1",10,5,1,2,1,2,2,0,0,0,0,0,0,0,0
"926","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.6 Things That Affect p-Value",10,6,3,11,5,9,9,0,0,0,0,0,0,0,2
"927","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 10 - The Logic of Inference","10.7 Hypothesis Testing for Regression Models",10,7,4,9,5,7,7,0,0,0,0,0,0,0,2
"928","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.1 Moving Beyond b1",11,1,1,4,2,4,4,0,0,0,0,0,0,0,0
"929","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.2 Sampling Distributions of PRE and F",11,2,5,13,7,9,9,0,0,0,0,0,0,0,4
"930","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.3 The Sampling Distribution of F",11,3,2,9,5,8,8,0,0,0,0,0,0,0,1
"931","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.4 The F-Distribution: A Mathematical Model of the Sampling Distribution of F",11,4,1,4,2,2,2,0,0,0,0,0,0,0,2
"932","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.5 Using F to Test a Regression Model",11,5,4,5,3,5,5,0,0,0,0,0,0,0,0
"933","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.6 Type I and Type II Error",11,6,0,9,6,9,9,0,0,0,0,0,0,0,0
"934","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.7 Using F to Compare Multiple Groups",11,7,2,12,5,11,8,1,2,0,0,0,0,0,1
"935","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 11 - Model Comparison with F","11.8 Pairwise Comparisons",11,8,1,10,6,9,9,0,0,0,0,0,0,0,1
"936","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 12 - Parameter Estimation and Confidence Intervals","12.1 From Hypothesis Testing to Confidence Intervals",12,1,0,12,9,11,11,0,0,0,0,0,0,0,1
"937","College / Advanced Statistics and Data Science (ABCD)","v5.0","Chapter 12 - Parameter Estimation and Confidence Intervals","12.2 Using Bootstrapping to Calculate the 95% Confidence Interval",12,2,4,7,7,5,5,0,0,0,0,0,0,0,2
